id,delivery_id,product_id,warehouse_id,ordered_quantity,fact_quantity,created_at
0487373b-62e0-4e89-8f17-1eebffe14f2a_DI_134ee6,0487373b-62e0-4e89-8f17-1eebffe14f2a_D,85b6ed84-9bf5-40bf-88cd-ac8c9c067fd2,68db2e0c-1613-41ae-a22c-4959cbb08fe6,40,40,2025-09-25T14:00:00+00:00
0487373b-62e0-4e89-8f17-1eebffe14f2a_DI_7199b9,0487373b-62e0-4e89-8f17-1eebffe14f2a_D,26c88f2f-d08b-425c-9158-fa618a9370c9,68db2e0c-1613-41ae-a22c-4959cbb08fe6,9,9,2025-09-25T14:00:00+00:00
0487373b-62e0-4e89-8f17-1eebffe14f2a_DI_c6ceb4,0487373b-62e0-4e89-8f17-1eebffe14f2a_D,57e65e4c-6455-4ca7-8f62-cfbaca772807,68db2e0c-1613-41ae-a22c-4959cbb08fe6,5,3,2025-09-25T14:00:00+00:00
0487373b-62e0-4e89-8f17-1eebffe14f2a_DI_101da6,0487373b-62e0-4e89-8f17-1eebffe14f2a_D,28fe8eb2-ecf3-4625-85b6-fec72c30278e,68db2e0c-1613-41ae-a22c-4959cbb08fe6,34,34,2025-09-25T14:00:00+00:00
0487373b-62e0-4e89-8f17-1eebffe14f2a_DI_674a8e,0487373b-62e0-4e89-8f17-1eebffe14f2a_D,bcc8abdd-c0d2-4dea-89b2-a0723f2a2264,68db2e0c-1613-41ae-a22c-4959cbb08fe6,36,36,2025-09-25T14:00:00+00:00
0487373b-62e0-4e89-8f17-1eebffe14f2a_DI_a8b06c,0487373b-62e0-4e89-8f17-1eebffe14f2a_D,e4508be3-8aa9-421a-9423-9c69855683eb,68db2e0c-1613-41ae-a22c-4959cbb08fe6,14,14,2025-09-25T14:00:00+00:00
0487373b-62e0-4e89-8f17-1eebffe14f2a_DI_fb675e,0487373b-62e0-4e89-8f17-1eebffe14f2a_D,844a33e9-8bc6-4bf3-87a0-ad7a7bc1bfe8,68db2e0c-1613-41ae-a22c-4959cbb08fe6,24,24,2025-09-25T14:00:00+00:00
0487373b-62e0-4e89-8f17-1eebffe14f2a_DI_e1cccb,0487373b-62e0-4e89-8f17-1eebffe14f2a_D,189ddaad-dc12-4d79-ad34-5c750c3727f9,68db2e0c-1613-41ae-a22c-4959cbb08fe6,25,24,2025-09-25T14:00:00+00:00
17481793-7114-4e83-992f-d5026d4f07ae_DI_f6f1ce,17481793-7114-4e83-992f-d5026d4f07ae_D,0b4e4199-2fce-4b6d-8126-f4e8b0dacded,78b74b5c-e459-4f23-b196-79e2b104375d,26,24,2025-10-11T10:00:00+00:00
17481793-7114-4e83-992f-d5026d4f07ae_DI_67f84a,17481793-7114-4e83-992f-d5026d4f07ae_D,daa504d3-e367-46e6-bbf9-4d3acbe56bc0,78b74b5c-e459-4f23-b196-79e2b104375d,10,10,2025-10-11T10:00:00+00:00
17481793-7114-4e83-992f-d5026d4f07ae_DI_a63535,17481793-7114-4e83-992f-d5026d4f07ae_D,1fb2ad27-e866-4300-ad7e-96d6e311b754,78b74b5c-e459-4f23-b196-79e2b104375d,31,30,2025-10-11T10:00:00+00:00
17481793-7114-4e83-992f-d5026d4f07ae_DI_91e0f7,17481793-7114-4e83-992f-d5026d4f07ae_D,9afcaedf-9140-4ae8-a2e7-0c438e6d84cc,78b74b5c-e459-4f23-b196-79e2b104375d,49,48,2025-10-11T10:00:00+00:00
17481793-7114-4e83-992f-d5026d4f07ae_DI_2dec5a,17481793-7114-4e83-992f-d5026d4f07ae_D,0bd33220-6ec5-4477-b2cf-413608b0ed3f,78b74b5c-e459-4f23-b196-79e2b104375d,44,44,2025-10-11T10:00:00+00:00
17481793-7114-4e83-992f-d5026d4f07ae_DI_4a85fd,17481793-7114-4e83-992f-d5026d4f07ae_D,ce8a0508-16b2-4493-8e94-138c04efd1fc,78b74b5c-e459-4f23-b196-79e2b104375d,30,27,2025-10-11T10:00:00+00:00
17481793-7114-4e83-992f-d5026d4f07ae_DI_ac007b,17481793-7114-4e83-992f-d5026d4f07ae_D,3a277f30-1cd4-4fb8-b9c5-549c9f0c9f14,78b74b5c-e459-4f23-b196-79e2b104375d,25,25,2025-10-11T10:00:00+00:00
6bb0075b-f348-4e8d-aa81-e02a9b90f227_DI_480f25,6bb0075b-f348-4e8d-aa81-e02a9b90f227_D,1607e23d-543d-4204-bef9-7acfb24490f1,1c21be0f-7a41-4fd2-98f6-829a3308a50a,41,40,2025-01-08T17:00:00+00:00
6bb0075b-f348-4e8d-aa81-e02a9b90f227_DI_b9f545,6bb0075b-f348-4e8d-aa81-e02a9b90f227_D,68feb0ef-945b-4240-9baa-b8226683761e,1c21be0f-7a41-4fd2-98f6-829a3308a50a,26,25,2025-01-08T17:00:00+00:00
6bb0075b-f348-4e8d-aa81-e02a9b90f227_DI_ec1855,6bb0075b-f348-4e8d-aa81-e02a9b90f227_D,2b9d07b5-3315-4a12-b7b8-d13bcb050417,1c21be0f-7a41-4fd2-98f6-829a3308a50a,15,13,2025-01-08T17:00:00+00:00
6bb0075b-f348-4e8d-aa81-e02a9b90f227_DI_71cc2a,6bb0075b-f348-4e8d-aa81-e02a9b90f227_D,b7b5408e-fe89-4fe0-8f13-0776e826676d,1c21be0f-7a41-4fd2-98f6-829a3308a50a,36,36,2025-01-08T17:00:00+00:00
6bb0075b-f348-4e8d-aa81-e02a9b90f227_DI_ff8593,6bb0075b-f348-4e8d-aa81-e02a9b90f227_D,9dc3c91a-72a2-47e9-a831-17aa469c5ab9,1c21be0f-7a41-4fd2-98f6-829a3308a50a,35,35,2025-01-08T17:00:00+00:00
6bb0075b-f348-4e8d-aa81-e02a9b90f227_DI_95333f,6bb0075b-f348-4e8d-aa81-e02a9b90f227_D,72e747dd-0f72-4fa6-8b1c-cbb03a578160,1c21be0f-7a41-4fd2-98f6-829a3308a50a,31,29,2025-01-08T17:00:00+00:00
6bb0075b-f348-4e8d-aa81-e02a9b90f227_DI_633e5b,6bb0075b-f348-4e8d-aa81-e02a9b90f227_D,147ca40d-280c-48f4-bfce-0519693bbe15,1c21be0f-7a41-4fd2-98f6-829a3308a50a,19,15,2025-01-08T17:00:00+00:00
6bb0075b-f348-4e8d-aa81-e02a9b90f227_DI_5a573f,6bb0075b-f348-4e8d-aa81-e02a9b90f227_D,1eb2bb4c-f223-4d3f-ab28-7d3aaa9edca6,1c21be0f-7a41-4fd2-98f6-829a3308a50a,30,29,2025-01-08T17:00:00+00:00
6bb0075b-f348-4e8d-aa81-e02a9b90f227_DI_b6ed47,6bb0075b-f348-4e8d-aa81-e02a9b90f227_D,c1750283-8675-446a-9ef4-5a34ac6c5056,1c21be0f-7a41-4fd2-98f6-829a3308a50a,23,22,2025-01-08T17:00:00+00:00
6bb0075b-f348-4e8d-aa81-e02a9b90f227_DI_fa47af,6bb0075b-f348-4e8d-aa81-e02a9b90f227_D,c6122101-3ba2-4257-87ab-6a031c1c952b,1c21be0f-7a41-4fd2-98f6-829a3308a50a,34,33,2025-01-08T17:00:00+00:00
6bb0075b-f348-4e8d-aa81-e02a9b90f227_DI_456e57,6bb0075b-f348-4e8d-aa81-e02a9b90f227_D,1e39e796-66f7-4d3a-afe7-9b0d279187c3,1c21be0f-7a41-4fd2-98f6-829a3308a50a,6,5,2025-01-08T17:00:00+00:00
6bb0075b-f348-4e8d-aa81-e02a9b90f227_DI_af465c,6bb0075b-f348-4e8d-aa81-e02a9b90f227_D,f8f35d3c-27ff-4ea9-afe9-86792793e990,1c21be0f-7a41-4fd2-98f6-829a3308a50a,12,9,2025-01-08T17:00:00+00:00
6bb0075b-f348-4e8d-aa81-e02a9b90f227_DI_eaabb8,6bb0075b-f348-4e8d-aa81-e02a9b90f227_D,0babe695-2a47-470f-b6bd-92c4453dd776,1c21be0f-7a41-4fd2-98f6-829a3308a50a,44,43,2025-01-08T17:00:00+00:00
6bb0075b-f348-4e8d-aa81-e02a9b90f227_DI_983dbd,6bb0075b-f348-4e8d-aa81-e02a9b90f227_D,8a971911-27e4-4fad-9a51-5f6905a36eab,1c21be0f-7a41-4fd2-98f6-829a3308a50a,49,48,2025-01-08T17:00:00+00:00
6bb0075b-f348-4e8d-aa81-e02a9b90f227_DI_c6cb67,6bb0075b-f348-4e8d-aa81-e02a9b90f227_D,a1612788-f61a-44f7-be47-a7be10e4368b,1c21be0f-7a41-4fd2-98f6-829a3308a50a,21,17,2025-01-08T17:00:00+00:00
6bb0075b-f348-4e8d-aa81-e02a9b90f227_DI_e9bb9e,6bb0075b-f348-4e8d-aa81-e02a9b90f227_D,6c8bf7c4-7d8c-4bb0-9c43-76df362a8617,1c21be0f-7a41-4fd2-98f6-829a3308a50a,23,19,2025-01-08T17:00:00+00:00
6bb0075b-f348-4e8d-aa81-e02a9b90f227_DI_c4af14,6bb0075b-f348-4e8d-aa81-e02a9b90f227_D,443d94aa-5b42-4cb8-be58-56ef1e992ef3,1c21be0f-7a41-4fd2-98f6-829a3308a50a,46,45,2025-01-08T17:00:00+00:00
6bb0075b-f348-4e8d-aa81-e02a9b90f227_DI_a03e45,6bb0075b-f348-4e8d-aa81-e02a9b90f227_D,22bf248e-7e05-4919-b6c8-04a8daf7ecb2,1c21be0f-7a41-4fd2-98f6-829a3308a50a,43,41,2025-01-08T17:00:00+00:00
6bb0075b-f348-4e8d-aa81-e02a9b90f227_DI_f37db7,6bb0075b-f348-4e8d-aa81-e02a9b90f227_D,5ee853ec-e9b6-41f6-8e55-d77149e43adf,1c21be0f-7a41-4fd2-98f6-829a3308a50a,15,12,2025-01-08T17:00:00+00:00
975470ac-8e49-4134-86e1-8135d59e7aff_DI_469d4b,975470ac-8e49-4134-86e1-8135d59e7aff_D,f3a6055e-9d88-4091-bb21-fe5548ac8692,1c21be0f-7a41-4fd2-98f6-829a3308a50a,30,26,2025-06-29T17:00:00+00:00
975470ac-8e49-4134-86e1-8135d59e7aff_DI_0e96af,975470ac-8e49-4134-86e1-8135d59e7aff_D,dd902d96-88d1-4510-9476-1855e47ce5d9,1c21be0f-7a41-4fd2-98f6-829a3308a50a,42,39,2025-06-29T17:00:00+00:00
975470ac-8e49-4134-86e1-8135d59e7aff_DI_2a563c,975470ac-8e49-4134-86e1-8135d59e7aff_D,c1750283-8675-446a-9ef4-5a34ac6c5056,1c21be0f-7a41-4fd2-98f6-829a3308a50a,14,13,2025-06-29T17:00:00+00:00
975470ac-8e49-4134-86e1-8135d59e7aff_DI_fdf447,975470ac-8e49-4134-86e1-8135d59e7aff_D,f3ae39c4-4e73-43fe-aa9c-9687639e08f7,1c21be0f-7a41-4fd2-98f6-829a3308a50a,47,45,2025-06-29T17:00:00+00:00
975470ac-8e49-4134-86e1-8135d59e7aff_DI_7a9a20,975470ac-8e49-4134-86e1-8135d59e7aff_D,26ec8831-6ee5-48d7-9365-9b146c5bc7a1,1c21be0f-7a41-4fd2-98f6-829a3308a50a,21,19,2025-06-29T17:00:00+00:00
975470ac-8e49-4134-86e1-8135d59e7aff_DI_36506b,975470ac-8e49-4134-86e1-8135d59e7aff_D,9bf8ca3f-5fab-47b1-93f6-82e8e86d30d2,1c21be0f-7a41-4fd2-98f6-829a3308a50a,8,6,2025-06-29T17:00:00+00:00
975470ac-8e49-4134-86e1-8135d59e7aff_DI_412f28,975470ac-8e49-4134-86e1-8135d59e7aff_D,e3b49350-42b6-4493-862a-b9111c6ea4ee,1c21be0f-7a41-4fd2-98f6-829a3308a50a,25,22,2025-06-29T17:00:00+00:00
975470ac-8e49-4134-86e1-8135d59e7aff_DI_63b649,975470ac-8e49-4134-86e1-8135d59e7aff_D,1e39e796-66f7-4d3a-afe7-9b0d279187c3,1c21be0f-7a41-4fd2-98f6-829a3308a50a,7,3,2025-06-29T17:00:00+00:00
975470ac-8e49-4134-86e1-8135d59e7aff_DI_f7a837,975470ac-8e49-4134-86e1-8135d59e7aff_D,fff4c3c1-1476-45b6-9781-01245bdc9617,1c21be0f-7a41-4fd2-98f6-829a3308a50a,41,39,2025-06-29T17:00:00+00:00
975470ac-8e49-4134-86e1-8135d59e7aff_DI_3072f0,975470ac-8e49-4134-86e1-8135d59e7aff_D,6050890f-a563-4ac8-b516-9f92fe5cf3f0,1c21be0f-7a41-4fd2-98f6-829a3308a50a,28,28,2025-06-29T17:00:00+00:00
975470ac-8e49-4134-86e1-8135d59e7aff_DI_a27884,975470ac-8e49-4134-86e1-8135d59e7aff_D,b01660b1-c1be-48df-a422-4d735ad77681,1c21be0f-7a41-4fd2-98f6-829a3308a50a,41,37,2025-06-29T17:00:00+00:00
975470ac-8e49-4134-86e1-8135d59e7aff_DI_69da73,975470ac-8e49-4134-86e1-8135d59e7aff_D,31e18c32-5dfb-4461-b6ed-fdfb517faca4,1c21be0f-7a41-4fd2-98f6-829a3308a50a,7,3,2025-06-29T17:00:00+00:00
975470ac-8e49-4134-86e1-8135d59e7aff_DI_a7ce54,975470ac-8e49-4134-86e1-8135d59e7aff_D,4e2e75bc-d0d0-442b-b503-7b02a49c0668,1c21be0f-7a41-4fd2-98f6-829a3308a50a,10,8,2025-06-29T17:00:00+00:00
975470ac-8e49-4134-86e1-8135d59e7aff_DI_36e6b0,975470ac-8e49-4134-86e1-8135d59e7aff_D,95d66738-ebfc-445b-b655-9c44a9ea2cbe,1c21be0f-7a41-4fd2-98f6-829a3308a50a,10,8,2025-06-29T17:00:00+00:00
3d7d4a5e-336b-4939-b541-8b4a9694c61a_DI_61e108,3d7d4a5e-336b-4939-b541-8b4a9694c61a_D,4c0079bb-7646-4a8b-8399-9e2a4048889a,78b74b5c-e459-4f23-b196-79e2b104375d,16,16,2025-03-10T10:00:00+00:00
3d7d4a5e-336b-4939-b541-8b4a9694c61a_DI_392ed6,3d7d4a5e-336b-4939-b541-8b4a9694c61a_D,3a277f30-1cd4-4fb8-b9c5-549c9f0c9f14,78b74b5c-e459-4f23-b196-79e2b104375d,31,30,2025-03-10T10:00:00+00:00
3d7d4a5e-336b-4939-b541-8b4a9694c61a_DI_021f7e,3d7d4a5e-336b-4939-b541-8b4a9694c61a_D,2b7046f6-84d4-478c-93b3-35318ec67a5c,78b74b5c-e459-4f23-b196-79e2b104375d,19,15,2025-03-10T10:00:00+00:00
3d7d4a5e-336b-4939-b541-8b4a9694c61a_DI_8118c0,3d7d4a5e-336b-4939-b541-8b4a9694c61a_D,335c1bad-97f6-412d-ac73-076acc7d837a,78b74b5c-e459-4f23-b196-79e2b104375d,9,9,2025-03-10T10:00:00+00:00
3d7d4a5e-336b-4939-b541-8b4a9694c61a_DI_256efa,3d7d4a5e-336b-4939-b541-8b4a9694c61a_D,f4674df8-8ff5-4e54-bb97-09ba503e6855,78b74b5c-e459-4f23-b196-79e2b104375d,20,18,2025-03-10T10:00:00+00:00
3d7d4a5e-336b-4939-b541-8b4a9694c61a_DI_c122fe,3d7d4a5e-336b-4939-b541-8b4a9694c61a_D,25952bcf-df51-484e-8607-704b25d6456d,78b74b5c-e459-4f23-b196-79e2b104375d,6,3,2025-03-10T10:00:00+00:00
3d7d4a5e-336b-4939-b541-8b4a9694c61a_DI_290457,3d7d4a5e-336b-4939-b541-8b4a9694c61a_D,16dd15f6-a01b-436c-83d7-38e80ac8ae7a,78b74b5c-e459-4f23-b196-79e2b104375d,37,33,2025-03-10T10:00:00+00:00
3d7d4a5e-336b-4939-b541-8b4a9694c61a_DI_c3724e,3d7d4a5e-336b-4939-b541-8b4a9694c61a_D,de5e2232-9d93-4073-b7b7-95ae0a7e66fd,78b74b5c-e459-4f23-b196-79e2b104375d,19,17,2025-03-10T10:00:00+00:00
3d7d4a5e-336b-4939-b541-8b4a9694c61a_DI_3eeda3,3d7d4a5e-336b-4939-b541-8b4a9694c61a_D,5ba94983-2f40-4175-8fb2-e53927f6d930,78b74b5c-e459-4f23-b196-79e2b104375d,27,24,2025-03-10T10:00:00+00:00
3d7d4a5e-336b-4939-b541-8b4a9694c61a_DI_c9d9df,3d7d4a5e-336b-4939-b541-8b4a9694c61a_D,71a4bd1d-cc94-4a93-923d-575391bf1a5e,78b74b5c-e459-4f23-b196-79e2b104375d,44,43,2025-03-10T10:00:00+00:00
3d7d4a5e-336b-4939-b541-8b4a9694c61a_DI_fffe7e,3d7d4a5e-336b-4939-b541-8b4a9694c61a_D,8261df7c-fee6-4c23-8a21-29916c9627ab,78b74b5c-e459-4f23-b196-79e2b104375d,33,30,2025-03-10T10:00:00+00:00
3d7d4a5e-336b-4939-b541-8b4a9694c61a_DI_182528,3d7d4a5e-336b-4939-b541-8b4a9694c61a_D,64086e97-b8b7-4e22-8253-d34eb066bc66,78b74b5c-e459-4f23-b196-79e2b104375d,45,43,2025-03-10T10:00:00+00:00
3d7d4a5e-336b-4939-b541-8b4a9694c61a_DI_841c35,3d7d4a5e-336b-4939-b541-8b4a9694c61a_D,f513e31e-492f-4509-8877-025d64f1ab85,78b74b5c-e459-4f23-b196-79e2b104375d,42,39,2025-03-10T10:00:00+00:00
3d7d4a5e-336b-4939-b541-8b4a9694c61a_DI_b40bf5,3d7d4a5e-336b-4939-b541-8b4a9694c61a_D,320dd5e4-2b08-47e4-b185-556db773d844,78b74b5c-e459-4f23-b196-79e2b104375d,23,20,2025-03-10T10:00:00+00:00
3d7d4a5e-336b-4939-b541-8b4a9694c61a_DI_f506dc,3d7d4a5e-336b-4939-b541-8b4a9694c61a_D,7395d1e4-8486-4138-9058-7e0a3586c02f,78b74b5c-e459-4f23-b196-79e2b104375d,23,23,2025-03-10T10:00:00+00:00
3d7d4a5e-336b-4939-b541-8b4a9694c61a_DI_03d49d,3d7d4a5e-336b-4939-b541-8b4a9694c61a_D,95da0ddd-d6cd-40d6-bbca-368a38d66e43,78b74b5c-e459-4f23-b196-79e2b104375d,42,40,2025-03-10T10:00:00+00:00
d6de2ac3-e28a-4e18-9550-f21ef570f2f9_DI_7cbdd4,d6de2ac3-e28a-4e18-9550-f21ef570f2f9_D,6d8ffc4d-c7cc-4af5-b286-a54dbe80eceb,68db2e0c-1613-41ae-a22c-4959cbb08fe6,13,10,2025-04-06T08:00:00+00:00
d6de2ac3-e28a-4e18-9550-f21ef570f2f9_DI_626785,d6de2ac3-e28a-4e18-9550-f21ef570f2f9_D,8ffe024f-3769-4078-bed7-d5c93200ca87,68db2e0c-1613-41ae-a22c-4959cbb08fe6,37,34,2025-04-06T08:00:00+00:00
d6de2ac3-e28a-4e18-9550-f21ef570f2f9_DI_7aa351,d6de2ac3-e28a-4e18-9550-f21ef570f2f9_D,38b9f382-73e8-4b17-b304-48e4031563be,68db2e0c-1613-41ae-a22c-4959cbb08fe6,49,45,2025-04-06T08:00:00+00:00
d6de2ac3-e28a-4e18-9550-f21ef570f2f9_DI_e69ae5,d6de2ac3-e28a-4e18-9550-f21ef570f2f9_D,f333deab-3abb-418a-9b87-db800550171e,68db2e0c-1613-41ae-a22c-4959cbb08fe6,8,5,2025-04-06T08:00:00+00:00
d6de2ac3-e28a-4e18-9550-f21ef570f2f9_DI_33d841,d6de2ac3-e28a-4e18-9550-f21ef570f2f9_D,ef365d0c-803e-40be-921d-b22b54707e7d,68db2e0c-1613-41ae-a22c-4959cbb08fe6,8,6,2025-04-06T08:00:00+00:00
d6de2ac3-e28a-4e18-9550-f21ef570f2f9_DI_6c7167,d6de2ac3-e28a-4e18-9550-f21ef570f2f9_D,84f38be7-ba6d-48c4-aebe-fe77066a5415,68db2e0c-1613-41ae-a22c-4959cbb08fe6,37,36,2025-04-06T08:00:00+00:00
d6de2ac3-e28a-4e18-9550-f21ef570f2f9_DI_dbae9b,d6de2ac3-e28a-4e18-9550-f21ef570f2f9_D,239b297d-94e3-4400-b9a4-1b1604be3884,68db2e0c-1613-41ae-a22c-4959cbb08fe6,25,24,2025-04-06T08:00:00+00:00
35114def-d4ca-41b5-abfc-4ec2e3549b67_DI_46f59c,35114def-d4ca-41b5-abfc-4ec2e3549b67_D,3d567d3d-dcb2-40af-bf23-9a36796fddce,78b74b5c-e459-4f23-b196-79e2b104375d,8,6,2025-04-30T14:00:00+00:00
35114def-d4ca-41b5-abfc-4ec2e3549b67_DI_1c5c9f,35114def-d4ca-41b5-abfc-4ec2e3549b67_D,b492f1be-8d93-4571-aef5-25cdd09f39ab,78b74b5c-e459-4f23-b196-79e2b104375d,38,36,2025-04-30T14:00:00+00:00
35114def-d4ca-41b5-abfc-4ec2e3549b67_DI_1775b9,35114def-d4ca-41b5-abfc-4ec2e3549b67_D,b41d8f1f-305b-448d-bc87-42df056c4b6f,78b74b5c-e459-4f23-b196-79e2b104375d,32,31,2025-04-30T14:00:00+00:00
35114def-d4ca-41b5-abfc-4ec2e3549b67_DI_1eb487,35114def-d4ca-41b5-abfc-4ec2e3549b67_D,8547414a-0bfd-4db1-a543-2f284069256f,78b74b5c-e459-4f23-b196-79e2b104375d,18,15,2025-04-30T14:00:00+00:00
35114def-d4ca-41b5-abfc-4ec2e3549b67_DI_3c171f,35114def-d4ca-41b5-abfc-4ec2e3549b67_D,889550c8-dc0a-4736-b55b-ee5fd9a8b056,78b74b5c-e459-4f23-b196-79e2b104375d,47,46,2025-04-30T14:00:00+00:00
35114def-d4ca-41b5-abfc-4ec2e3549b67_DI_042dce,35114def-d4ca-41b5-abfc-4ec2e3549b67_D,70e0f60d-2579-4c8b-9579-f21d313c0093,78b74b5c-e459-4f23-b196-79e2b104375d,8,7,2025-04-30T14:00:00+00:00
35114def-d4ca-41b5-abfc-4ec2e3549b67_DI_3381e5,35114def-d4ca-41b5-abfc-4ec2e3549b67_D,0e85a13a-e0fa-4669-b7b8-bd5179a97085,78b74b5c-e459-4f23-b196-79e2b104375d,31,30,2025-04-30T14:00:00+00:00
35114def-d4ca-41b5-abfc-4ec2e3549b67_DI_5eeeba,35114def-d4ca-41b5-abfc-4ec2e3549b67_D,15d11f2b-9799-435b-948e-3c1e53dd1239,78b74b5c-e459-4f23-b196-79e2b104375d,26,26,2025-04-30T14:00:00+00:00
35114def-d4ca-41b5-abfc-4ec2e3549b67_DI_20acfd,35114def-d4ca-41b5-abfc-4ec2e3549b67_D,0c6fe6cb-8888-45c3-914c-4e647111f5b7,78b74b5c-e459-4f23-b196-79e2b104375d,37,36,2025-04-30T14:00:00+00:00
35114def-d4ca-41b5-abfc-4ec2e3549b67_DI_c0f33b,35114def-d4ca-41b5-abfc-4ec2e3549b67_D,9ac8fbb3-26ff-47a7-95ff-2de52b401cae,78b74b5c-e459-4f23-b196-79e2b104375d,19,19,2025-04-30T14:00:00+00:00
35114def-d4ca-41b5-abfc-4ec2e3549b67_DI_3a6b53,35114def-d4ca-41b5-abfc-4ec2e3549b67_D,682cb54a-79ba-493c-9aa9-0184ab5e8682,78b74b5c-e459-4f23-b196-79e2b104375d,20,16,2025-04-30T14:00:00+00:00
35114def-d4ca-41b5-abfc-4ec2e3549b67_DI_9bb761,35114def-d4ca-41b5-abfc-4ec2e3549b67_D,7a1d2040-5f5f-4cc7-8d68-7105890c6411,78b74b5c-e459-4f23-b196-79e2b104375d,27,26,2025-04-30T14:00:00+00:00
35114def-d4ca-41b5-abfc-4ec2e3549b67_DI_7252d6,35114def-d4ca-41b5-abfc-4ec2e3549b67_D,5f89fb7f-9c12-4b04-a808-350782c2180e,78b74b5c-e459-4f23-b196-79e2b104375d,32,28,2025-04-30T14:00:00+00:00
35114def-d4ca-41b5-abfc-4ec2e3549b67_DI_022210,35114def-d4ca-41b5-abfc-4ec2e3549b67_D,2b7046f6-84d4-478c-93b3-35318ec67a5c,78b74b5c-e459-4f23-b196-79e2b104375d,41,40,2025-04-30T14:00:00+00:00
35114def-d4ca-41b5-abfc-4ec2e3549b67_DI_5c1151,35114def-d4ca-41b5-abfc-4ec2e3549b67_D,c5e466b5-e8f8-4c82-aa27-17a821be4592,78b74b5c-e459-4f23-b196-79e2b104375d,22,18,2025-04-30T14:00:00+00:00
35114def-d4ca-41b5-abfc-4ec2e3549b67_DI_9f6d59,35114def-d4ca-41b5-abfc-4ec2e3549b67_D,beddec1c-78b4-46b5-90dd-a1bf6a54c887,78b74b5c-e459-4f23-b196-79e2b104375d,23,20,2025-04-30T14:00:00+00:00
44268337-0bf8-4ad8-b555-49c237bcd611_DI_b9166e,44268337-0bf8-4ad8-b555-49c237bcd611_D,e5157182-a738-4780-9219-15c4d2243fb1,68db2e0c-1613-41ae-a22c-4959cbb08fe6,8,6,2025-05-15T10:00:00+00:00
44268337-0bf8-4ad8-b555-49c237bcd611_DI_de5ffe,44268337-0bf8-4ad8-b555-49c237bcd611_D,3cb4657d-e228-4c40-a3ae-d263c1cee8c6,68db2e0c-1613-41ae-a22c-4959cbb08fe6,44,44,2025-05-15T10:00:00+00:00
44268337-0bf8-4ad8-b555-49c237bcd611_DI_e66c28,44268337-0bf8-4ad8-b555-49c237bcd611_D,5cbd5c7b-b667-4c26-ba49-c83a670bfbac,68db2e0c-1613-41ae-a22c-4959cbb08fe6,22,21,2025-05-15T10:00:00+00:00
44268337-0bf8-4ad8-b555-49c237bcd611_DI_d848e7,44268337-0bf8-4ad8-b555-49c237bcd611_D,84f38be7-ba6d-48c4-aebe-fe77066a5415,68db2e0c-1613-41ae-a22c-4959cbb08fe6,32,31,2025-05-15T10:00:00+00:00
44268337-0bf8-4ad8-b555-49c237bcd611_DI_6ca974,44268337-0bf8-4ad8-b555-49c237bcd611_D,dd950858-3c4a-45ac-8035-df3f3f7ccd89,68db2e0c-1613-41ae-a22c-4959cbb08fe6,13,10,2025-05-15T10:00:00+00:00
44268337-0bf8-4ad8-b555-49c237bcd611_DI_8ea097,44268337-0bf8-4ad8-b555-49c237bcd611_D,0bf59f5f-cfc2-4d2c-989a-d04e0bfef889,68db2e0c-1613-41ae-a22c-4959cbb08fe6,43,43,2025-05-15T10:00:00+00:00
44268337-0bf8-4ad8-b555-49c237bcd611_DI_338c9c,44268337-0bf8-4ad8-b555-49c237bcd611_D,948c172f-bf06-4405-82c8-24191b9ad49b,68db2e0c-1613-41ae-a22c-4959cbb08fe6,44,43,2025-05-15T10:00:00+00:00
44268337-0bf8-4ad8-b555-49c237bcd611_DI_c0ace3,44268337-0bf8-4ad8-b555-49c237bcd611_D,056c1105-0515-43aa-add2-d358fc605bda,68db2e0c-1613-41ae-a22c-4959cbb08fe6,13,13,2025-05-15T10:00:00+00:00
44268337-0bf8-4ad8-b555-49c237bcd611_DI_8861c0,44268337-0bf8-4ad8-b555-49c237bcd611_D,79bb6d14-3bb6-454e-b411-f5928ab946eb,68db2e0c-1613-41ae-a22c-4959cbb08fe6,23,23,2025-05-15T10:00:00+00:00
44268337-0bf8-4ad8-b555-49c237bcd611_DI_9ba103,44268337-0bf8-4ad8-b555-49c237bcd611_D,38b9f382-73e8-4b17-b304-48e4031563be,68db2e0c-1613-41ae-a22c-4959cbb08fe6,32,31,2025-05-15T10:00:00+00:00
44268337-0bf8-4ad8-b555-49c237bcd611_DI_f778ae,44268337-0bf8-4ad8-b555-49c237bcd611_D,bc842646-4be9-4f06-ae9b-37a97eb3f7ab,68db2e0c-1613-41ae-a22c-4959cbb08fe6,40,37,2025-05-15T10:00:00+00:00
cd83a9d4-3f8c-4375-909b-857139e99660_DI_bca23b,cd83a9d4-3f8c-4375-909b-857139e99660_D,8fa57d2b-b988-4fd3-a1a1-d7c05f14c8bc,1c21be0f-7a41-4fd2-98f6-829a3308a50a,48,45,2025-09-04T13:00:00+00:00
cd83a9d4-3f8c-4375-909b-857139e99660_DI_83ac7e,cd83a9d4-3f8c-4375-909b-857139e99660_D,b3740c43-6833-4291-a39a-92021889220b,1c21be0f-7a41-4fd2-98f6-829a3308a50a,7,3,2025-09-04T13:00:00+00:00
