id,name,category,article,stock,min_stock,optimal_stock,current_zone,current_row,current_shelf,status,last_scanned_at,warehouse_id,created_at
07f11319-2e8e-403e-8cb5-f3ca86a534be,Synth Product 204,Tools,ART-957698,326,32,621,12,4,4,ok,2025-11-10T14:11:00.680942+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-08-22T14:11:00.680942+00:00
f513e31e-492f-4509-8877-025d64f1ab85,Synth Product 205,Toys,ART-482644,187,18,292,2,41,8,ok,2025-11-10T14:11:00.681096+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-01-10T14:11:00.681096+00:00
a25884c9-6811-483f-b9dc-e6b6dd022e70,Synth Product 206,Toys,ART-248780,231,23,416,2,13,5,ok,2025-11-10T14:11:00.681244+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-08-13T14:11:00.681244+00:00
33b66b76-7b8c-4f35-9d55-9143cfeac0dc,Synth Product 207,Grocery,ART-571624,433,43,576,14,37,3,ok,2025-11-10T14:11:00.681397+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2024-12-02T14:11:00.681397+00:00
ee4490c3-2787-46bb-a882-141d075a9c14,Synth Product 208,Electronics,ART-784012,425,42,576,1,38,1,ok,2025-11-10T14:11:00.681548+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-07-27T14:11:00.681548+00:00
73a9ecb0-88d7-473f-899b-0529dae9b17f,Synth Product 209,Electronics,ART-309617,473,47,625,18,36,1,ok,2025-11-10T14:11:00.681702+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-05-22T14:11:00.681702+00:00
4a8dd1af-c4a2-4cd9-96f5-220815acb7e4,Synth Product 210,Grocery,ART-261542,130,13,391,13,21,1,ok,2025-11-10T14:11:00.681910+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-04-28T14:11:00.681910+00:00
fa9dbf56-1d52-494b-b4ea-895da4775e48,Synth Product 211,Grocery,ART-220682,160,16,429,17,29,8,ok,2025-11-10T14:11:00.682064+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-01-08T14:11:00.682064+00:00
9a9f48bf-a88e-44ab-9b30-8468dae77bff,Synth Product 212,Beauty,ART-323565,290,29,472,7,12,3,ok,2025-11-10T14:11:00.682217+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-08-13T14:11:00.682217+00:00
0c9e334a-f849-4213-a526-19fcab0f4513,Synth Product 213,Auto,ART-102770,473,47,541,15,17,5,ok,2025-11-10T14:11:00.682366+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-06-29T14:11:00.682366+00:00
cd7bc937-6c61-49ed-90fb-bf0203244bec,Synth Product 214,Tools,ART-582910,253,25,435,16,22,4,ok,2025-11-10T14:11:00.682512+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-08-24T14:11:00.682512+00:00
6b02e88d-158e-407c-a3df-41cdbedcd1a0,Synth Product 215,Auto,ART-180472,106,10,201,10,41,9,ok,2025-11-10T14:11:00.682665+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-08-18T14:11:00.682665+00:00
0b5bbeb6-dd61-424f-a9ba-22750c87331a,Synth Product 216,Auto,ART-286945,217,21,405,4,13,8,ok,2025-11-10T14:11:00.683015+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-09-30T14:11:00.683015+00:00
bee2dd0f-b20f-409f-b91f-406ddfe2b6eb,Synth Product 217,Auto,ART-101495,103,10,192,7,45,6,ok,2025-11-10T14:11:00.683263+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-09-15T14:11:00.683263+00:00
e9b2479b-23ad-428a-a32d-ccb98d0f68c2,Synth Product 218,Toys,ART-578696,486,48,636,13,10,8,ok,2025-11-10T14:11:00.683568+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-10-11T14:11:00.683568+00:00
6d8ffc4d-c7cc-4af5-b286-a54dbe80eceb,Synth Product 219,Beauty,ART-433788,418,41,672,9,42,2,ok,2025-11-10T14:11:00.683809+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2024-12-09T14:11:00.683809+00:00
3b6d2f48-157c-4af0-b1cc-d4446caa82a8,Synth Product 220,Toys,ART-145095,356,35,491,18,17,1,ok,2025-11-10T14:11:00.684265+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2024-12-22T14:11:00.684265+00:00
2d979a62-3b4c-4eaa-8a15-eb36255123b2,Synth Product 221,Beauty,ART-673585,330,33,393,16,41,2,ok,2025-11-10T14:11:00.684655+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-07-26T14:11:00.684655+00:00
e0904d94-7b99-47af-8d12-3f9e6d27f43f,Synth Product 222,Tools,ART-675111,288,28,447,15,1,5,ok,2025-11-10T14:11:00.684892+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2024-10-09T14:11:00.684892+00:00
cbaba404-75bd-4597-9cec-6188021e3d59,Synth Product 223,Electronics,ART-457768,176,17,445,9,40,2,ok,2025-11-10T14:11:00.685064+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-05-04T14:11:00.685064+00:00
8ffe024f-3769-4078-bed7-d5c93200ca87,Synth Product 224,Toys,ART-453634,404,40,612,3,46,6,ok,2025-11-10T14:11:00.685275+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-06-15T14:11:00.685275+00:00
1e39e796-66f7-4d3a-afe7-9b0d279187c3,Synth Product 225,Toys,ART-372610,376,37,605,13,33,6,ok,2025-11-10T14:11:00.685568+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-09-15T14:11:00.685568+00:00
d3523d00-f8b9-4b79-9b36-8439b831119c,Synth Product 226,Toys,ART-408441,326,32,613,11,9,1,ok,2025-11-10T14:11:00.685785+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-02-03T14:11:00.685785+00:00
4c0079bb-7646-4a8b-8399-9e2a4048889a,Synth Product 227,Electronics,ART-989172,430,43,625,9,15,9,ok,2025-11-10T14:11:00.685992+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-01-08T14:11:00.685992+00:00
bb80415c-b7ad-4596-98ae-731cd88da6bc,Synth Product 228,Toys,ART-578271,174,17,471,15,33,2,ok,2025-11-10T14:11:00.686194+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-06-22T14:11:00.686194+00:00
22bf248e-7e05-4919-b6c8-04a8daf7ecb2,Synth Product 229,Tools,ART-761249,476,47,704,15,20,4,ok,2025-11-10T14:11:00.686420+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-11-15T14:11:00.686420+00:00
fe8b9adf-5017-4c3f-981e-e1c405ebee3b,Synth Product 230,Grocery,ART-558040,117,11,346,14,45,3,ok,2025-11-10T14:11:00.686623+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-05-09T14:11:00.686623+00:00
b7565a93-cb97-4db8-8ca4-d2d42b10bde2,Synth Product 231,Tools,ART-726870,341,34,491,8,23,4,ok,2025-11-10T14:11:00.686881+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-07-08T14:11:00.686881+00:00
bd70c4b1-4247-45a2-bd78-90fd846141ce,Synth Product 232,Tools,ART-700740,422,42,494,3,33,7,ok,2025-11-10T14:11:00.687113+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-02-08T14:11:00.687113+00:00
ef4bc190-8669-45db-92fb-3b082c14d2ac,Synth Product 233,Tools,ART-824504,58,5,329,4,8,8,ok,2025-11-10T14:11:00.687300+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2024-10-29T14:11:00.687300+00:00
c593760c-5e4d-4f0c-acfa-b7c68f10e453,Synth Product 234,Auto,ART-701063,388,38,499,4,7,8,ok,2025-11-10T14:11:00.687619+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-07-02T14:11:00.687619+00:00
3891d7ba-b7b5-4d34-80da-5ff0be977958,Synth Product 235,Home,ART-352993,112,11,232,13,45,9,ok,2025-11-10T14:11:00.687835+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-01-10T14:11:00.687835+00:00
57e65e4c-6455-4ca7-8f62-cfbaca772807,Synth Product 236,Toys,ART-731251,482,48,667,15,47,6,ok,2025-11-10T14:11:00.688025+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-02-28T14:11:00.688025+00:00
552bfcc3-1f64-450c-9d1b-caaf2e5a01ee,Synth Product 237,Grocery,ART-157715,164,16,290,7,36,9,ok,2025-11-10T14:11:00.688205+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-04-02T14:11:00.688205+00:00
b01660b1-c1be-48df-a422-4d735ad77681,Synth Product 238,Toys,ART-120904,248,24,469,11,20,7,ok,2025-11-10T14:11:00.688366+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-11-22T14:11:00.688366+00:00
e4c2689b-093e-46db-8c43-5101483664bd,Synth Product 239,Toys,ART-258815,324,32,464,18,42,8,ok,2025-11-10T14:11:00.688538+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-06-12T14:11:00.688538+00:00
189ddaad-dc12-4d79-ad34-5c750c3727f9,Synth Product 240,Grocery,ART-540841,435,43,621,9,31,8,ok,2025-11-10T14:11:00.688762+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-06-10T14:11:00.688762+00:00
b492f1be-8d93-4571-aef5-25cdd09f39ab,Synth Product 241,Auto,ART-959006,159,15,309,18,16,8,ok,2025-11-10T14:11:00.688934+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2024-10-30T14:11:00.688934+00:00
0b4e4199-2fce-4b6d-8126-f4e8b0dacded,Synth Product 242,Auto,ART-788199,59,5,295,5,38,1,ok,2025-11-10T14:11:00.689116+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-04-17T14:11:00.689116+00:00
20f9ec0f-0cc2-40e3-bf80-0d6e607dc312,Synth Product 243,Home,ART-645597,255,25,479,13,32,3,ok,2025-11-10T14:11:00.689297+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-06-21T14:11:00.689297+00:00
9ff13e11-d41c-4fa4-b895-f004ad1363bd,Synth Product 244,Tools,ART-468983,257,25,453,6,11,6,ok,2025-11-10T14:11:00.689462+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2024-12-14T14:11:00.689462+00:00
3e8d259d-4836-476b-9eea-07f0acb084cd,Synth Product 245,Home,ART-429398,437,43,629,1,2,4,ok,2025-11-10T14:11:00.689636+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-04-26T14:11:00.689636+00:00
6730edfd-71db-4fff-a3b3-2f78f105d810,Synth Product 246,Home,ART-224496,110,11,369,14,38,6,ok,2025-11-10T14:11:00.689850+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-08-30T14:11:00.689850+00:00
e6365a77-8c1d-4139-bb16-3ce6ded1978b,Synth Product 247,Auto,ART-357827,225,22,387,4,47,2,ok,2025-11-10T14:11:00.690008+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-10-02T14:11:00.690008+00:00
18de580f-0671-47ae-96f2-f09d262ed3ba,Synth Product 248,Auto,ART-939609,230,23,434,6,49,6,ok,2025-11-10T14:11:00.690170+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-09-16T14:11:00.690170+00:00
555cbce8-87de-48d3-8d18-0e8f52ddabf0,Synth Product 249,Beauty,ART-324494,112,11,309,6,24,8,ok,2025-11-10T14:11:00.690394+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-07-21T14:11:00.690394+00:00
b015145b-52e4-458a-be8a-789466241b34,Synth Product 250,Grocery,ART-849275,253,25,330,11,9,2,ok,2025-11-10T14:11:00.690558+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-05-08T14:11:00.690558+00:00
b3740c43-6833-4291-a39a-92021889220b,Synth Product 251,Toys,ART-365570,298,29,408,14,40,6,ok,2025-11-10T14:11:00.690733+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-10-11T14:11:00.690733+00:00
c493ca0d-589f-4744-b770-9f7b7f71cdff,Synth Product 252,Electronics,ART-564812,60,6,359,3,5,7,ok,2025-11-10T14:11:00.690977+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-01-15T14:11:00.690977+00:00
2dd6db25-4b0b-405c-832d-320f8cd58d36,Synth Product 253,Tools,ART-367279,489,48,619,9,9,4,ok,2025-11-10T14:11:00.691137+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-07-26T14:11:00.691137+00:00
2ed502c4-29df-4184-b088-c2b036718d2f,Synth Product 254,Beauty,ART-418003,215,21,433,7,39,7,ok,2025-11-10T14:11:00.691298+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2024-12-08T14:11:00.691298+00:00
a18e29dc-f9e0-4f4a-9d0e-bb3c49757426,Synth Product 255,Tools,ART-455204,419,41,703,7,12,7,ok,2025-11-10T14:11:00.691511+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-01-20T14:11:00.691511+00:00
8d1fbf78-72af-433a-8672-6a07a314a097,Synth Product 256,Home,ART-903727,125,12,297,6,8,6,ok,2025-11-10T14:11:00.691710+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2024-11-20T14:11:00.691710+00:00
3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,Synth Product 257,Home,ART-377078,93,9,224,11,14,1,ok,2025-11-10T14:11:00.691920+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-04-06T14:11:00.691920+00:00
3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,Synth Product 258,Electronics,ART-492684,152,15,202,17,38,1,ok,2025-11-10T14:11:00.692097+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-09-29T14:11:00.692097+00:00
a1612788-f61a-44f7-be47-a7be10e4368b,Synth Product 259,Beauty,ART-407983,343,34,579,4,2,2,ok,2025-11-10T14:11:00.692264+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-09-17T14:11:00.692264+00:00
8547414a-0bfd-4db1-a543-2f284069256f,Synth Product 260,Toys,ART-585047,170,17,425,9,41,1,ok,2025-11-10T14:11:00.692417+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-09-07T14:11:00.692417+00:00
feac3a4b-29ae-4465-9779-5aef5a3e7bf3,Synth Product 261,Beauty,ART-628790,227,22,413,5,17,7,ok,2025-11-10T14:11:00.692652+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-07-29T14:11:00.692652+00:00
72e747dd-0f72-4fa6-8b1c-cbb03a578160,Synth Product 262,Beauty,ART-518211,292,29,529,6,19,4,ok,2025-11-10T14:11:00.692842+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-07-22T14:11:00.692842+00:00
443d94aa-5b42-4cb8-be58-56ef1e992ef3,Synth Product 263,Beauty,ART-965653,143,14,355,3,38,1,ok,2025-11-10T14:11:00.693040+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-06-09T14:11:00.693040+00:00
477afb98-2ba0-4255-8544-e9220dfb9f30,Synth Product 264,Electronics,ART-840796,123,12,216,2,20,7,ok,2025-11-10T14:11:00.693230+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2024-10-10T14:11:00.693230+00:00
0bc5b40a-81b3-467a-8ada-d3b3f52a031f,Synth Product 265,Grocery,ART-261611,111,11,407,9,45,4,ok,2025-11-10T14:11:00.693389+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-08-05T14:11:00.693389+00:00
f5bc5044-f2b4-4677-8c72-3d89956091ee,Synth Product 266,Auto,ART-885572,478,47,771,9,10,6,ok,2025-11-10T14:11:00.693539+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-07-22T14:11:00.693539+00:00
11266bdd-c243-42f3-837e-55ea897c11e8,Synth Product 267,Tools,ART-326722,345,34,631,14,1,6,ok,2025-11-10T14:11:00.693912+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-01-09T14:11:00.693912+00:00
d96e7ef4-0755-456d-acde-d4203643e3b6,Synth Product 268,Tools,ART-739478,222,22,479,9,2,5,ok,2025-11-10T14:11:00.694147+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-09-23T14:11:00.694147+00:00
3d567d3d-dcb2-40af-bf23-9a36796fddce,Synth Product 269,Toys,ART-657261,320,32,463,5,15,4,ok,2025-11-10T14:11:00.694326+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-07-08T14:11:00.694326+00:00
39da0e3b-73bb-4c2a-8f3b-8b7837499b69,Synth Product 270,Tools,ART-605100,96,9,352,3,19,7,ok,2025-11-10T14:11:00.694480+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-07-03T14:11:00.694480+00:00
844a33e9-8bc6-4bf3-87a0-ad7a7bc1bfe8,Synth Product 271,Tools,ART-505414,284,28,374,11,32,7,ok,2025-11-10T14:11:00.694633+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2024-12-03T14:11:00.694633+00:00
96403f76-ff4b-49ed-b21c-788f15cb108a,Synth Product 272,Electronics,ART-291049,213,21,263,12,44,7,ok,2025-11-10T14:11:00.694858+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-02-14T14:11:00.694858+00:00
e845ac33-b971-45ea-b845-5439851d9a3f,Synth Product 273,Auto,ART-185548,127,12,386,9,41,5,ok,2025-11-10T14:11:00.695060+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2024-12-05T14:11:00.695060+00:00
cf5ae23c-ff1b-42c5-9ce4-cd6fe64581d2,Synth Product 274,Tools,ART-293660,263,26,327,10,29,5,ok,2025-11-10T14:11:00.695289+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-07-31T14:11:00.695289+00:00
8ad0f86b-9791-4ac9-bbd9-15de2e2f1ef2,Synth Product 275,Home,ART-903106,355,35,411,2,21,2,ok,2025-11-10T14:11:00.695457+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-09-03T14:11:00.695457+00:00
4ad25c76-e40a-46f6-b15b-24392ed1894d,Synth Product 276,Electronics,ART-221222,284,28,378,13,43,2,ok,2025-11-10T14:11:00.695615+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-06-15T14:11:00.695615+00:00
d8c46f59-b79f-41db-8a7d-b81e1c2e9da7,Synth Product 277,Electronics,ART-572639,212,21,323,7,17,3,ok,2025-11-10T14:11:00.695771+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-11-02T14:11:00.695771+00:00
31e18c32-5dfb-4461-b6ed-fdfb517faca4,Synth Product 278,Beauty,ART-899528,238,23,339,1,46,7,ok,2025-11-10T14:11:00.695956+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-09-05T14:11:00.695956+00:00
719ed0a7-69f5-4138-8df0-e41650bd5318,Synth Product 279,Electronics,ART-513848,98,9,160,12,20,2,ok,2025-11-10T14:11:00.696139+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-07-30T14:11:00.696139+00:00
46183b5a-126d-479d-944a-ba5d36479762,Synth Product 280,Electronics,ART-837827,483,48,721,14,26,2,ok,2025-11-10T14:11:00.696370+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2024-10-08T14:11:00.696370+00:00
2baab81c-8537-4335-b332-8776c401f660,Synth Product 281,Tools,ART-156094,69,6,171,7,23,9,ok,2025-11-10T14:11:00.696538+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-09-10T14:11:00.696538+00:00
6c64b466-efd2-4524-b1a3-25fdc2982bce,Synth Product 282,Auto,ART-253306,462,46,713,16,48,3,ok,2025-11-10T14:11:00.696698+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-04-10T14:11:00.696698+00:00
d9e7fac1-9bf8-45dd-89b5-0fd2720638bd,Synth Product 283,Auto,ART-960846,272,27,394,8,40,4,ok,2025-11-10T14:11:00.696855+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-12-21T14:11:00.696855+00:00
7c9d66d2-5bea-47af-8124-03fe6ce10ca5,Synth Product 284,Grocery,ART-388976,261,26,343,5,10,9,ok,2025-11-10T14:11:00.697047+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-09-03T14:11:00.697047+00:00
7285a5da-72ad-473f-9ef0-c493eb837e66,Synth Product 285,Grocery,ART-619663,439,43,496,7,33,4,ok,2025-11-10T14:11:00.697227+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-05-02T14:11:00.697227+00:00
32b49faf-185b-4763-915e-9d2e775d7c48,Synth Product 286,Tools,ART-934091,410,41,618,16,46,7,ok,2025-11-10T14:11:00.697461+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-05-20T14:11:00.697461+00:00
dabf445a-6d0e-40f1-ba9e-48fc2ca06f6a,Synth Product 287,Toys,ART-972372,198,19,315,11,19,5,ok,2025-11-10T14:11:00.697627+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-06-26T14:11:00.697627+00:00
1607e23d-543d-4204-bef9-7acfb24490f1,Synth Product 288,Tools,ART-388643,207,20,395,19,17,1,ok,2025-11-10T14:11:00.697784+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-05-24T14:11:00.697784+00:00
438917c3-ce22-4935-ad95-272a2909859a,Synth Product 289,Home,ART-550582,92,9,218,14,48,4,ok,2025-11-10T14:11:00.697935+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-11-26T14:11:00.697935+00:00
3a927d1f-7e79-4f73-9cc4-9f5cbccba5be,Synth Product 290,Beauty,ART-779984,401,40,591,11,13,5,ok,2025-11-10T14:11:00.698122+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2024-12-10T14:11:00.698122+00:00
d819efc3-5bde-4575-a509-24a32504c781,Synth Product 291,Grocery,ART-194135,467,46,562,13,49,1,ok,2025-11-10T14:11:00.698298+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-02-11T14:11:00.698298+00:00
7a1d2040-5f5f-4cc7-8d68-7105890c6411,Synth Product 292,Electronics,ART-931509,431,43,579,18,29,9,ok,2025-11-10T14:11:00.698553+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-10-10T14:11:00.698553+00:00
48a368f2-cc11-46e5-85cd-5ed9a7a98d38,Synth Product 293,Grocery,ART-922084,67,6,350,11,5,1,ok,2025-11-10T14:11:00.698742+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-06-09T14:11:00.698742+00:00
8b184fb7-df61-4de5-942e-b9195b598cec,Synth Product 294,Home,ART-546775,117,11,380,4,23,5,ok,2025-11-10T14:11:00.698931+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-10-09T14:11:00.698931+00:00
63a38cd8-9bde-47ff-a6bd-ab9c306cebc4,Synth Product 295,Tools,ART-892526,403,40,687,17,49,4,ok,2025-11-10T14:11:00.699095+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-12-01T14:11:00.699095+00:00
0028ae4f-2908-4ca5-8b6b-74a7fee0c765,Synth Product 296,Grocery,ART-244529,76,7,193,9,38,2,ok,2025-11-10T14:11:00.699292+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-04-11T14:11:00.699292+00:00
d69feca9-0be1-4c5b-b380-ceb3db10dc9b,Synth Product 297,Auto,ART-169030,291,29,401,19,39,8,ok,2025-11-10T14:11:00.699484+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2024-11-30T14:11:00.699484+00:00
32353ec2-165f-49f0-967e-ddcb818a37bd,Synth Product 298,Auto,ART-890331,468,46,666,12,19,2,ok,2025-11-10T14:11:00.699690+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-09-04T14:11:00.699690+00:00
06f7f59c-0247-49a4-a8e8-5a3786c7f23b,Synth Product 299,Toys,ART-320008,414,41,590,11,32,9,ok,2025-11-10T14:11:00.699868+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-01-15T14:11:00.699868+00:00
7104ecf6-ebf0-4d45-9e03-46fda986ca33,Synth Product 300,Auto,ART-432985,459,45,615,3,21,2,ok,2025-11-10T14:11:00.700023+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-08-29T14:11:00.700023+00:00
1dfb5ff1-6ee5-4cef-9ec9-64f0a54f2f8a,Synth Product 301,Beauty,ART-162011,407,40,512,6,35,3,ok,2025-11-10T14:11:00.700179+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-01-14T14:11:00.700179+00:00
9afcaedf-9140-4ae8-a2e7-0c438e6d84cc,Synth Product 302,Auto,ART-568411,79,7,134,10,23,4,ok,2025-11-10T14:11:00.700372+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-01-29T14:11:00.700372+00:00
8a9a9a60-99c7-4655-8844-4aa2e283fe4c,Synth Product 303,Grocery,ART-202240,123,12,329,8,39,6,ok,2025-11-10T14:11:00.700599+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-08-22T14:11:00.700599+00:00
ae9ac66b-e5b7-4fd6-b15f-45839bc3d070,Synth Product 304,Auto,ART-570025,311,31,476,18,11,5,ok,2025-11-10T14:11:00.700817+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-08-21T14:11:00.700817+00:00
b7e9c49c-6216-4f27-a02b-7f4c95b8f237,Synth Product 305,Tools,ART-267156,134,13,307,2,26,9,ok,2025-11-10T14:11:00.700980+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-07-30T14:11:00.700980+00:00
6050890f-a563-4ac8-b516-9f92fe5cf3f0,Synth Product 306,Tools,ART-976974,151,15,403,5,4,6,ok,2025-11-10T14:11:00.701135+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-02-12T14:11:00.701135+00:00
0c6fe6cb-8888-45c3-914c-4e647111f5b7,Synth Product 307,Grocery,ART-423833,442,44,713,9,7,4,ok,2025-11-10T14:11:00.702588+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-05-30T14:11:00.702588+00:00
11660399-4714-49a8-bdac-b107197218af,Synth Product 308,Tools,ART-994187,142,14,325,10,47,6,ok,2025-11-10T14:11:00.703038+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-09-27T14:11:00.703038+00:00
f3ecfe44-950d-4e9d-8c21-f28d9bcb9455,Synth Product 309,Tools,ART-569875,367,36,553,18,20,1,ok,2025-11-10T14:11:00.703235+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-06-18T14:11:00.703235+00:00
0e85a13a-e0fa-4669-b7b8-bd5179a97085,Synth Product 310,Auto,ART-205753,392,39,651,6,3,1,ok,2025-11-10T14:11:00.703448+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2024-12-07T14:11:00.703448+00:00
25952bcf-df51-484e-8607-704b25d6456d,Synth Product 311,Toys,ART-162302,120,12,350,18,43,6,ok,2025-11-10T14:11:00.703635+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-01-23T14:11:00.703635+00:00
dd902d96-88d1-4510-9476-1855e47ce5d9,Synth Product 312,Auto,ART-156805,406,40,567,4,48,3,ok,2025-11-10T14:11:00.704132+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-06-19T14:11:00.704132+00:00
