id,name,warehouse_id,scheduled_at,shipped_at,quantity,status,customer,notes,created_at
f05cf0b3-2a27-4971-bd0b-8d8fbd537dd8,Auto shipment 2300,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-06-04T00:00:00+00:00,2025-06-06T06:05:00+00:00,99,shipped,CUST-6096,synthetic,2025-06-05T00:00:00+00:00
1378a03d-bd16-43de-b80e-900fd2c7b6f1,Auto shipment 2301,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-04-06T00:00:00+00:00,2025-04-08T22:40:00+00:00,163,shipped,CUST-6134,synthetic,2025-04-07T00:00:00+00:00
a851c48c-3406-4fd8-9bf4-31c17a281267,Auto shipment 2302,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-05-11T00:00:00+00:00,2025-05-11T00:39:00+00:00,366,shipped,CUST-8147,synthetic,2025-05-10T00:00:00+00:00
8da57ba7-3ed1-4f87-9729-ad3642036098,Auto shipment 2303,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-08-20T00:00:00+00:00,2025-08-23T02:36:00+00:00,537,shipped,CUST-2653,synthetic,2025-08-22T00:00:00+00:00
efa4bde4-94a7-48b0-8d6f-1175862258c2,Auto shipment 2304,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-01-18T00:00:00+00:00,2025-01-20T02:40:00+00:00,206,shipped,CUST-9088,synthetic,2025-01-19T00:00:00+00:00
bcc1ba57-3a2d-44fa-8fa1-7fce1647cab4,Auto shipment 2305,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-06-07T00:00:00+00:00,2025-06-09T07:56:00+00:00,310,shipped,CUST-7067,synthetic,2025-06-08T00:00:00+00:00
ca85a617-06b2-4f75-a82e-a4a01309c62f,Auto shipment 2306,78b74b5c-e459-4f23-b196-79e2b104375d,2025-03-12T00:00:00+00:00,2025-03-12T17:12:00+00:00,210,shipped,CUST-6606,synthetic,2025-03-11T00:00:00+00:00
146725c1-72cc-469d-9399-608c9272421b,Auto shipment 2307,78b74b5c-e459-4f23-b196-79e2b104375d,2025-04-21T00:00:00+00:00,2025-04-24T05:10:00+00:00,384,shipped,CUST-7738,synthetic,2025-04-23T00:00:00+00:00
4d0307ea-af1f-46d6-bff6-84d4d779e3e0,Auto shipment 2308,78b74b5c-e459-4f23-b196-79e2b104375d,2025-04-23T00:00:00+00:00,2025-04-26T02:07:00+00:00,436,shipped,CUST-9959,synthetic,2025-04-25T00:00:00+00:00
12faf9de-8b61-4db8-bb9f-1a11760e1afc,Auto shipment 2309,78b74b5c-e459-4f23-b196-79e2b104375d,2025-08-24T00:00:00+00:00,2025-08-27T15:36:00+00:00,368,shipped,CUST-5638,synthetic,2025-08-26T00:00:00+00:00
f511ce58-167c-4a16-b684-b55986170e11,Auto shipment 2310,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-08-26T00:00:00+00:00,2025-08-28T17:16:00+00:00,268,shipped,CUST-2813,synthetic,2025-08-27T00:00:00+00:00
aa6ebd0d-8c45-4d48-85bb-c1785bcb9b8e,Auto shipment 2311,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-10-01T00:00:00+00:00,2025-10-04T15:00:00+00:00,426,shipped,CUST-9697,synthetic,2025-10-03T00:00:00+00:00
6d642333-5c15-44f7-a563-ea0c58721163,Auto shipment 2312,78b74b5c-e459-4f23-b196-79e2b104375d,2025-01-18T00:00:00+00:00,2025-01-22T05:35:00+00:00,303,shipped,CUST-8552,synthetic,2025-01-21T00:00:00+00:00
1e1419c8-60b5-47da-b5d3-29c9f160f78b,Auto shipment 2313,78b74b5c-e459-4f23-b196-79e2b104375d,2025-06-03T00:00:00+00:00,2025-06-07T16:32:00+00:00,165,shipped,CUST-6635,synthetic,2025-06-06T00:00:00+00:00
28d3ef20-3a99-4fb1-811c-86b079c633fb,Auto shipment 2314,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-04-17T00:00:00+00:00,2025-04-21T17:18:00+00:00,127,shipped,CUST-4341,synthetic,2025-04-20T00:00:00+00:00
d0c30bff-73e2-4e10-b79b-fdaa9ad41b26,Auto shipment 2315,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-02-02T00:00:00+00:00,2025-02-02T22:32:00+00:00,377,shipped,CUST-8888,synthetic,2025-02-01T00:00:00+00:00
352a77eb-1b96-4475-91e1-1fed26b509e6,Auto shipment 2316,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-12-04T00:00:00+00:00,2024-12-07T05:28:00+00:00,223,shipped,CUST-7655,synthetic,2024-12-06T00:00:00+00:00
01772c11-08d2-4e7a-9a22-5aec63179995,Auto shipment 2317,78b74b5c-e459-4f23-b196-79e2b104375d,2025-02-25T00:00:00+00:00,2025-02-26T12:35:00+00:00,107,shipped,CUST-6793,synthetic,2025-02-25T00:00:00+00:00
2a77df80-8f95-4e6c-a7bd-ba74f7d30b1e,Auto shipment 2318,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-08-27T00:00:00+00:00,2025-08-28T15:17:00+00:00,413,shipped,CUST-7380,synthetic,2025-08-27T00:00:00+00:00
e9e8c146-6210-42b8-b41b-26a4c0d6a632,Auto shipment 2319,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-05-06T00:00:00+00:00,2025-05-07T00:05:00+00:00,98,shipped,CUST-9325,synthetic,2025-05-06T00:00:00+00:00
feaf2ec7-b554-48f0-bf26-c9db7b8188ab,Auto shipment 2320,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-11-12T00:00:00+00:00,2024-11-15T19:09:00+00:00,387,shipped,CUST-5437,synthetic,2024-11-14T00:00:00+00:00
d3479153-5bef-4f88-9f13-5dfa1c9750db,Auto shipment 2321,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-08-27T00:00:00+00:00,2025-08-31T14:10:00+00:00,330,shipped,CUST-3499,synthetic,2025-08-30T00:00:00+00:00
9cd39817-2f31-4035-8eb8-fe6b3fcb22b4,Auto shipment 2322,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-10-18T00:00:00+00:00,2025-10-22T20:52:00+00:00,194,shipped,CUST-7806,synthetic,2025-10-21T00:00:00+00:00
1b8edfce-b5da-4571-b144-0cdba3b1e817,Auto shipment 2323,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-04-12T00:00:00+00:00,2025-04-14T00:17:00+00:00,269,shipped,CUST-2151,synthetic,2025-04-13T00:00:00+00:00
4720722d-831e-49b9-a18f-8b5457c8de62,Auto shipment 2324,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-06-19T00:00:00+00:00,2025-06-22T15:21:00+00:00,334,shipped,CUST-3456,synthetic,2025-06-21T00:00:00+00:00
a10a6acb-34b0-4f7e-b6f4-aec21eab0549,Auto shipment 2325,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-02-15T00:00:00+00:00,2025-02-17T08:31:00+00:00,183,shipped,CUST-4688,synthetic,2025-02-16T00:00:00+00:00
cffda75f-a846-4e44-81fc-7a5af238d416,Auto shipment 2326,78b74b5c-e459-4f23-b196-79e2b104375d,2025-07-25T00:00:00+00:00,2025-07-26T11:57:00+00:00,203,shipped,CUST-6785,synthetic,2025-07-25T00:00:00+00:00
d3fc1bae-6352-4834-9b79-7324a6344953,Auto shipment 2327,78b74b5c-e459-4f23-b196-79e2b104375d,2025-02-28T00:00:00+00:00,2025-03-04T21:16:00+00:00,269,shipped,CUST-5099,synthetic,2025-03-03T00:00:00+00:00
e749eabf-a7fc-4918-9415-4617413a0867,Auto shipment 2328,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-02-11T00:00:00+00:00,2025-02-12T16:31:00+00:00,163,shipped,CUST-8642,synthetic,2025-02-11T00:00:00+00:00
b752d0ca-5bf1-4f04-a271-53960594a448,Auto shipment 2329,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-11-15T00:00:00+00:00,2024-11-18T11:46:00+00:00,137,shipped,CUST-4037,synthetic,2024-11-17T00:00:00+00:00
a15d44b8-6957-4586-9fe5-296619f2e7ba,Auto shipment 2330,78b74b5c-e459-4f23-b196-79e2b104375d,2025-03-18T00:00:00+00:00,2025-03-22T01:04:00+00:00,319,shipped,CUST-7814,synthetic,2025-03-21T00:00:00+00:00
89b6853a-7796-4496-8dc9-cf4eb677bf72,Auto shipment 2331,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-12-09T00:00:00+00:00,2024-12-11T20:22:00+00:00,413,shipped,CUST-6572,synthetic,2024-12-10T00:00:00+00:00
65a464bc-953d-4127-8fae-aa15b1ae92d1,Auto shipment 2332,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-04-18T00:00:00+00:00,2025-04-19T17:38:00+00:00,328,shipped,CUST-7038,synthetic,2025-04-18T00:00:00+00:00
40fd672b-9a95-4fd7-a669-741e9d0188d2,Auto shipment 2333,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-05-02T00:00:00+00:00,2025-05-02T12:45:00+00:00,168,shipped,CUST-2867,synthetic,2025-05-01T00:00:00+00:00
87395c14-263c-440f-8b97-ba656ed9c86d,Auto shipment 2334,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-07-19T00:00:00+00:00,2025-07-20T00:30:00+00:00,224,shipped,CUST-8407,synthetic,2025-07-19T00:00:00+00:00
640ffd24-39a3-4b0f-81d0-5db19333fa5a,Auto shipment 2335,78b74b5c-e459-4f23-b196-79e2b104375d,2025-09-02T00:00:00+00:00,2025-09-06T08:16:00+00:00,404,shipped,CUST-3016,synthetic,2025-09-05T00:00:00+00:00
93f3b8e2-1b83-4098-8666-de3f0fe4437e,Auto shipment 2336,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-12-13T00:00:00+00:00,2024-12-16T11:51:00+00:00,315,shipped,CUST-6506,synthetic,2024-12-15T00:00:00+00:00
17205d1e-8991-4a5b-9b79-b946ef0c974b,Auto shipment 2337,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-09-07T00:00:00+00:00,2025-09-11T00:26:00+00:00,475,shipped,CUST-7214,synthetic,2025-09-10T00:00:00+00:00
f2861da4-5d9a-4a67-bd67-dda13ab7b9ac,Auto shipment 2338,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-06-07T00:00:00+00:00,2025-06-10T08:56:00+00:00,354,shipped,CUST-1342,synthetic,2025-06-09T00:00:00+00:00
d4e28570-8642-45d4-86c4-3d967c3619f5,Auto shipment 2339,78b74b5c-e459-4f23-b196-79e2b104375d,2025-03-24T00:00:00+00:00,2025-03-24T06:00:00+00:00,195,shipped,CUST-7569,synthetic,2025-03-23T00:00:00+00:00
5e5d6f9f-732d-44c7-8647-1c6feb9ba062,Auto shipment 2340,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-01-26T00:00:00+00:00,2025-01-30T04:39:00+00:00,264,shipped,CUST-2763,synthetic,2025-01-29T00:00:00+00:00
43a2efbc-3f1c-4f17-b5b8-ea8d391ce6c6,Auto shipment 2341,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-07-20T00:00:00+00:00,2025-07-20T06:00:00+00:00,172,shipped,CUST-2806,synthetic,2025-07-19T00:00:00+00:00
ba701c22-4edc-460c-b9d7-b4471091b906,Auto shipment 2342,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-10-24T00:00:00+00:00,2025-10-28T13:45:00+00:00,142,shipped,CUST-5069,synthetic,2025-10-27T00:00:00+00:00
06f14c0c-1491-48b8-8b86-adda364ba996,Auto shipment 2343,78b74b5c-e459-4f23-b196-79e2b104375d,2025-05-09T00:00:00+00:00,2025-05-11T00:33:00+00:00,365,shipped,CUST-9863,synthetic,2025-05-10T00:00:00+00:00
09236bfa-1ac6-4617-96ff-11370f188588,Auto shipment 2344,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2024-12-14T00:00:00+00:00,2024-12-18T10:47:00+00:00,477,shipped,CUST-7227,synthetic,2024-12-17T00:00:00+00:00
22877f36-3a24-4126-a352-c4693c476e8d,Auto shipment 2345,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-01-29T00:00:00+00:00,2025-02-02T08:31:00+00:00,424,shipped,CUST-3896,synthetic,2025-02-01T00:00:00+00:00
d91f5b14-bc1f-40de-b537-c0d102383e69,Auto shipment 2346,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-02-20T00:00:00+00:00,2025-02-20T12:47:00+00:00,141,shipped,CUST-4698,synthetic,2025-02-19T00:00:00+00:00
d8080f8a-edc1-45ef-a068-a1c287949dd5,Auto shipment 2347,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-08-28T00:00:00+00:00,2025-08-30T14:54:00+00:00,302,shipped,CUST-4226,synthetic,2025-08-29T00:00:00+00:00
884fc921-dfdf-44c0-8c95-b61a4d6163fa,Auto shipment 2348,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-07-18T00:00:00+00:00,2025-07-21T13:00:00+00:00,135,shipped,CUST-8148,synthetic,2025-07-20T00:00:00+00:00
dd02e7bd-fa01-40e9-97a5-3458107c39b4,Auto shipment 2349,78b74b5c-e459-4f23-b196-79e2b104375d,2025-07-27T00:00:00+00:00,2025-07-28T16:24:00+00:00,149,shipped,CUST-6365,synthetic,2025-07-27T00:00:00+00:00
f612dabc-a661-4028-9c54-27908c837dea,Auto shipment 2350,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-03-15T00:00:00+00:00,2025-03-18T09:06:00+00:00,139,shipped,CUST-9459,synthetic,2025-03-17T00:00:00+00:00
c8769ef7-2091-468f-affb-9f4dba7f73d5,Auto shipment 2351,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2024-12-12T00:00:00+00:00,2024-12-12T10:09:00+00:00,315,shipped,CUST-3310,synthetic,2024-12-11T00:00:00+00:00
e836967d-2cf5-4cb7-9700-f49780ae2943,Auto shipment 2352,78b74b5c-e459-4f23-b196-79e2b104375d,2025-04-07T00:00:00+00:00,2025-04-10T14:24:00+00:00,149,shipped,CUST-7384,synthetic,2025-04-09T00:00:00+00:00
cd63209f-4dac-4ab7-811d-b315a28defbc,Auto shipment 2353,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-08-14T00:00:00+00:00,2025-08-15T20:03:00+00:00,122,shipped,CUST-7930,synthetic,2025-08-14T00:00:00+00:00
d9ba5598-8925-4037-bf04-02d5a9509d2a,Auto shipment 2354,78b74b5c-e459-4f23-b196-79e2b104375d,2025-01-17T00:00:00+00:00,2025-01-18T05:27:00+00:00,395,shipped,CUST-4727,synthetic,2025-01-17T00:00:00+00:00
7429b39b-f72b-46d2-901d-21c61c2ef376,Auto shipment 2355,78b74b5c-e459-4f23-b196-79e2b104375d,2024-12-03T00:00:00+00:00,2024-12-06T15:47:00+00:00,248,shipped,CUST-1946,synthetic,2024-12-05T00:00:00+00:00
47799a2a-c251-4a4b-b66f-7bf9237e74ec,Auto shipment 2356,78b74b5c-e459-4f23-b196-79e2b104375d,2025-01-26T00:00:00+00:00,2025-01-30T07:00:00+00:00,322,shipped,CUST-2128,synthetic,2025-01-29T00:00:00+00:00
07d88c9f-5206-44c9-b7ec-230e1361bafe,Auto shipment 2357,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-08-08T00:00:00+00:00,2025-08-08T15:02:00+00:00,149,shipped,CUST-1551,synthetic,2025-08-07T00:00:00+00:00
371242c7-f44a-4117-9f8b-76f8caaef99a,Auto shipment 2358,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-06-16T00:00:00+00:00,2025-06-19T03:36:00+00:00,321,shipped,CUST-3934,synthetic,2025-06-18T00:00:00+00:00
96238d1a-a1b2-4d89-9809-127c48ce3030,Auto shipment 2359,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-11-03T00:00:00+00:00,2025-11-03T18:24:00+00:00,487,shipped,CUST-3479,synthetic,2025-11-02T00:00:00+00:00
eed2c725-1db6-4d0e-b3ad-7812de7716f4,Auto shipment 2360,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-07-06T00:00:00+00:00,2025-07-10T13:11:00+00:00,237,shipped,CUST-9988,synthetic,2025-07-09T00:00:00+00:00
57181beb-4a49-48d8-b1c6-a6a53de66969,Auto shipment 2361,78b74b5c-e459-4f23-b196-79e2b104375d,2025-10-03T00:00:00+00:00,2025-10-03T05:58:00+00:00,464,shipped,CUST-1775,synthetic,2025-10-02T00:00:00+00:00
0a2c3454-7a4f-4101-8254-b655581514ea,Auto shipment 2362,78b74b5c-e459-4f23-b196-79e2b104375d,2025-03-14T00:00:00+00:00,2025-03-14T02:14:00+00:00,336,shipped,CUST-5745,synthetic,2025-03-13T00:00:00+00:00
56475f74-d3fd-434e-ae7f-d5a6758ed3e7,Auto shipment 2363,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-11-27T00:00:00+00:00,2024-11-30T07:55:00+00:00,126,shipped,CUST-1221,synthetic,2024-11-29T00:00:00+00:00
6a2282ef-c589-4c9a-a811-96c1e70ab06d,Auto shipment 2364,78b74b5c-e459-4f23-b196-79e2b104375d,2025-06-22T00:00:00+00:00,2025-06-23T05:24:00+00:00,165,shipped,CUST-5997,synthetic,2025-06-22T00:00:00+00:00
4bea4afe-db00-48d8-b10d-8f291a0e7fa0,Auto shipment 2365,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-03-26T00:00:00+00:00,2025-03-28T04:56:00+00:00,476,shipped,CUST-5997,synthetic,2025-03-27T00:00:00+00:00
59c60989-e75d-4bdb-8d66-20dd46586934,Auto shipment 2366,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-01-01T00:00:00+00:00,2025-01-01T05:58:00+00:00,346,shipped,CUST-3741,synthetic,2024-12-31T00:00:00+00:00
7dc415ec-4b30-458b-a063-d5eda138425c,Auto shipment 2367,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-03-27T00:00:00+00:00,2025-03-31T17:05:00+00:00,222,shipped,CUST-3007,synthetic,2025-03-30T00:00:00+00:00
49eff5d3-2586-42ae-8c00-c11b03adbc58,Auto shipment 2368,78b74b5c-e459-4f23-b196-79e2b104375d,2025-09-17T00:00:00+00:00,2025-09-17T00:19:00+00:00,407,shipped,CUST-4403,synthetic,2025-09-16T00:00:00+00:00
c5896bb9-2761-46ad-81f5-003787e7d5c4,Auto shipment 2369,78b74b5c-e459-4f23-b196-79e2b104375d,2025-06-02T00:00:00+00:00,2025-06-04T02:45:00+00:00,302,shipped,CUST-5850,synthetic,2025-06-03T00:00:00+00:00
b868e5da-2375-4e78-bf79-09cb7210f0a5,Auto shipment 2370,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-05-19T00:00:00+00:00,2025-05-22T17:11:00+00:00,247,shipped,CUST-9309,synthetic,2025-05-21T00:00:00+00:00
1afc9c5c-073e-4c0c-b5fd-de8257cff143,Auto shipment 2371,78b74b5c-e459-4f23-b196-79e2b104375d,2025-03-29T00:00:00+00:00,2025-03-29T02:30:00+00:00,269,shipped,CUST-4028,synthetic,2025-03-28T00:00:00+00:00
69e61c5e-ab96-4ce5-a24b-ff8ef0025525,Auto shipment 2372,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-01-25T00:00:00+00:00,2025-01-27T06:58:00+00:00,158,shipped,CUST-5120,synthetic,2025-01-26T00:00:00+00:00
30e20dca-6695-4f08-8a9d-eae810525941,Auto shipment 2373,78b74b5c-e459-4f23-b196-79e2b104375d,2025-04-10T00:00:00+00:00,2025-04-11T05:29:00+00:00,341,shipped,CUST-3724,synthetic,2025-04-10T00:00:00+00:00
75a13e7a-3e3b-43b2-8d8d-2bbe22a03a6d,Auto shipment 2374,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-05-29T00:00:00+00:00,2025-05-29T17:29:00+00:00,152,shipped,CUST-4519,synthetic,2025-05-28T00:00:00+00:00
b7e60ebd-c25a-4c23-b3d5-5406f2b1977a,Auto shipment 2375,78b74b5c-e459-4f23-b196-79e2b104375d,2025-02-09T00:00:00+00:00,2025-02-12T21:09:00+00:00,168,shipped,CUST-6911,synthetic,2025-02-11T00:00:00+00:00
0ae4ee5f-980a-4273-8574-c4102a7cd5f2,Auto shipment 2376,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-10-06T00:00:00+00:00,2025-10-08T20:55:00+00:00,409,shipped,CUST-7603,synthetic,2025-10-07T00:00:00+00:00
037751d7-5b15-48d4-b68d-49e25a14af93,Auto shipment 2377,78b74b5c-e459-4f23-b196-79e2b104375d,2025-07-09T00:00:00+00:00,2025-07-10T05:58:00+00:00,143,shipped,CUST-4148,synthetic,2025-07-09T00:00:00+00:00
0c3443d0-2a0d-48f9-ab07-1cf670a7bce9,Auto shipment 2378,78b74b5c-e459-4f23-b196-79e2b104375d,2025-09-22T00:00:00+00:00,2025-09-23T07:38:00+00:00,323,shipped,CUST-5254,synthetic,2025-09-22T00:00:00+00:00
c8ed9826-8571-4435-934a-a1597a876a11,Auto shipment 2379,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-01-03T00:00:00+00:00,2025-01-04T02:10:00+00:00,373,shipped,CUST-7802,synthetic,2025-01-03T00:00:00+00:00
3996636b-9016-44bb-86d2-fdf81f93de9c,Auto shipment 2380,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-03-14T00:00:00+00:00,2025-03-15T00:19:00+00:00,280,shipped,CUST-3023,synthetic,2025-03-14T00:00:00+00:00
d788d787-d41a-4e39-939c-d99d9142ae03,Auto shipment 2381,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-09-28T00:00:00+00:00,2025-09-30T12:29:00+00:00,190,shipped,CUST-5283,synthetic,2025-09-29T00:00:00+00:00
e8289577-5591-4a2b-9443-731f4870efdf,Auto shipment 2382,78b74b5c-e459-4f23-b196-79e2b104375d,2025-07-31T00:00:00+00:00,2025-08-03T13:44:00+00:00,117,shipped,CUST-8513,synthetic,2025-08-02T00:00:00+00:00
a3602828-ce52-42f3-a169-b6c2209cb18a,Auto shipment 2383,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-01-17T00:00:00+00:00,2025-01-21T01:11:00+00:00,371,shipped,CUST-3104,synthetic,2025-01-20T00:00:00+00:00
5b1d1793-4bc2-4108-b952-1e3f163bf6f5,Auto shipment 2384,78b74b5c-e459-4f23-b196-79e2b104375d,2024-11-15T00:00:00+00:00,2024-11-17T06:45:00+00:00,318,shipped,CUST-9526,synthetic,2024-11-16T00:00:00+00:00
9a80a20f-1238-47af-9c2f-6f4e3c058b49,Auto shipment 2385,78b74b5c-e459-4f23-b196-79e2b104375d,2025-01-03T00:00:00+00:00,2025-01-05T12:26:00+00:00,396,shipped,CUST-7262,synthetic,2025-01-04T00:00:00+00:00
2bf530a2-f217-49c5-8f5e-9918f5ac5235,Auto shipment 2386,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-04-05T00:00:00+00:00,2025-04-06T19:08:00+00:00,194,shipped,CUST-6647,synthetic,2025-04-05T00:00:00+00:00
159e6216-c983-4c72-99f1-6ded94e7d86f,Auto shipment 2387,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-07-08T00:00:00+00:00,2025-07-09T11:43:00+00:00,385,shipped,CUST-1910,synthetic,2025-07-08T00:00:00+00:00
afe27aa5-fbba-4333-b020-a33c826c9233,Auto shipment 2388,78b74b5c-e459-4f23-b196-79e2b104375d,2025-03-02T00:00:00+00:00,2025-03-03T02:01:00+00:00,315,shipped,CUST-9734,synthetic,2025-03-02T00:00:00+00:00
5942e30e-5dcc-4925-9d42-083a5d735888,Auto shipment 2389,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-10-18T00:00:00+00:00,2025-10-20T19:25:00+00:00,339,shipped,CUST-8678,synthetic,2025-10-19T00:00:00+00:00
111459d7-9c22-4789-9408-bbc7bc0af238,Auto shipment 2390,78b74b5c-e459-4f23-b196-79e2b104375d,2025-07-10T00:00:00+00:00,2025-07-14T04:20:00+00:00,307,shipped,CUST-4465,synthetic,2025-07-13T00:00:00+00:00
afecfdee-583e-4f95-880c-12d2e43e1dc6,Auto shipment 2391,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-03-13T00:00:00+00:00,2025-03-14T02:52:00+00:00,264,shipped,CUST-7794,synthetic,2025-03-13T00:00:00+00:00
4bc78f19-a303-45b7-af01-5cc11507a113,Auto shipment 2392,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-02-05T00:00:00+00:00,2025-02-08T21:07:00+00:00,462,shipped,CUST-7035,synthetic,2025-02-07T00:00:00+00:00
be8128b1-4e7f-4b08-9654-fa7556bb3a06,Auto shipment 2393,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-05-01T00:00:00+00:00,2025-05-04T19:28:00+00:00,464,shipped,CUST-3491,synthetic,2025-05-03T00:00:00+00:00
0ba636f4-a892-4f20-b50c-afc159dd5a0e,Auto shipment 2394,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-06-08T00:00:00+00:00,2025-06-09T18:22:00+00:00,375,shipped,CUST-5878,synthetic,2025-06-08T00:00:00+00:00
5d0053fb-ca99-46d8-af98-a59f48ea9a53,Auto shipment 2395,78b74b5c-e459-4f23-b196-79e2b104375d,2024-12-21T00:00:00+00:00,2024-12-21T00:25:00+00:00,338,shipped,CUST-5185,synthetic,2024-12-20T00:00:00+00:00
b431ba89-be76-4df3-9cfb-0608b1077c99,Auto shipment 2396,78b74b5c-e459-4f23-b196-79e2b104375d,2024-11-23T00:00:00+00:00,2024-11-25T05:11:00+00:00,190,shipped,CUST-8848,synthetic,2024-11-24T00:00:00+00:00
91eabb64-2426-4afa-b7a5-069f68f603a1,Auto shipment 2397,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-02-18T00:00:00+00:00,2025-02-20T01:39:00+00:00,219,shipped,CUST-5566,synthetic,2025-02-19T00:00:00+00:00
35ff2a16-bd20-4b30-991e-b3e7f88ba73b,Auto shipment 2398,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-02-02T00:00:00+00:00,2025-02-04T00:05:00+00:00,291,shipped,CUST-2107,synthetic,2025-02-03T00:00:00+00:00
62713863-0557-4f23-8ce7-e4fefc27f348,Auto shipment 2399,78b74b5c-e459-4f23-b196-79e2b104375d,2025-03-15T00:00:00+00:00,2025-03-19T15:13:00+00:00,157,shipped,CUST-1563,synthetic,2025-03-18T00:00:00+00:00
c7a6cffe-e735-49bd-a511-305e0bb3d9dd,Auto shipment 2400,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-07-14T00:00:00+00:00,2025-07-15T12:39:00+00:00,229,shipped,CUST-3402,synthetic,2025-07-14T00:00:00+00:00
58c73531-a3c0-4b56-ab66-ae4315854c8a,Auto shipment 2401,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-01-18T00:00:00+00:00,2025-01-21T07:10:00+00:00,243,shipped,CUST-6699,synthetic,2025-01-20T00:00:00+00:00
66931a7d-836e-46ea-bc1e-1e3a4755fbbf,Auto shipment 2402,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-05-21T00:00:00+00:00,2025-05-21T09:00:00+00:00,146,shipped,CUST-3439,synthetic,2025-05-20T00:00:00+00:00
5382dcf8-04c0-4edb-80e7-97ee81a6d099,Auto shipment 2403,78b74b5c-e459-4f23-b196-79e2b104375d,2025-06-17T00:00:00+00:00,2025-06-20T13:22:00+00:00,413,shipped,CUST-9922,synthetic,2025-06-19T00:00:00+00:00
32b3d610-6fbf-41bb-aa3c-1c8bd51d43ef,Auto shipment 2404,78b74b5c-e459-4f23-b196-79e2b104375d,2025-04-12T00:00:00+00:00,2025-04-14T20:01:00+00:00,428,shipped,CUST-7323,synthetic,2025-04-13T00:00:00+00:00
