id,product_id,robot_id,warehouse_id,current_zone,current_row,current_shelf,name,category,article,stock,min_stock,optimal_stock,status,created_at
ih_74e4945e,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,199,9,224,ok,2025-08-30T22:55:00+00:00
ih_d70c541d,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,197,9,224,ok,2025-08-31T02:08:00+00:00
ih_d331bdac,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,197,9,224,ok,2025-09-01T10:35:00+00:00
ih_a15f6c76,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,191,9,224,ok,2025-09-02T16:43:00+00:00
ih_d5f831df,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,185,9,224,ok,2025-09-03T13:12:00+00:00
ih_3dd6e286,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,182,9,224,ok,2025-09-04T12:23:00+00:00
ih_14c51865,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,189,9,224,ok,2025-09-05T15:03:00+00:00
ih_1f41e294,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,184,9,224,ok,2025-09-06T12:40:00+00:00
ih_83bd017e,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,180,9,224,ok,2025-09-07T17:01:00+00:00
ih_ad845107,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,189,9,224,ok,2025-09-08T18:56:00+00:00
ih_6cbeb356,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,189,9,224,ok,2025-09-09T13:56:00+00:00
ih_75fce529,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,192,9,224,ok,2025-09-10T18:24:00+00:00
ih_f70cb24c,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,191,9,224,ok,2025-09-11T10:07:00+00:00
ih_fb3febbf,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,192,9,224,ok,2025-09-12T09:28:00+00:00
ih_4ad43ddb,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,193,9,224,ok,2025-09-13T01:47:00+00:00
ih_b53011e5,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,186,9,224,ok,2025-09-14T15:42:00+00:00
ih_24e7b244,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,192,9,224,ok,2025-09-15T03:02:00+00:00
ih_55ac6052,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,187,9,224,ok,2025-09-16T07:48:00+00:00
ih_0c6c1e09,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,181,9,224,ok,2025-09-17T18:23:00+00:00
ih_d825f42c,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,183,9,224,ok,2025-09-18T09:35:00+00:00
ih_cd685a50,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,183,9,224,ok,2025-09-19T01:21:00+00:00
ih_d82322d7,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,191,9,224,ok,2025-09-20T07:22:00+00:00
ih_5dd9a800,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,194,9,224,ok,2025-09-21T12:11:00+00:00
ih_d89b4b31,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,191,9,224,ok,2025-09-22T00:16:00+00:00
ih_d49e5529,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,199,9,224,ok,2025-09-23T03:01:00+00:00
ih_81c45e0e,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,193,9,224,ok,2025-09-24T11:10:00+00:00
ih_3b0b4c28,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,206,9,224,ok,2025-09-25T07:46:00+00:00
ih_782848dd,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,207,9,224,ok,2025-09-26T08:12:00+00:00
ih_5e0d7bad,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,200,9,224,ok,2025-09-27T09:36:00+00:00
ih_468c7b67,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,205,9,224,ok,2025-09-28T13:06:00+00:00
ih_fdb6986b,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,202,9,224,ok,2025-09-29T16:28:00+00:00
ih_9a42b65e,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,207,9,224,ok,2025-09-30T05:14:00+00:00
ih_224c0669,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,196,9,224,ok,2025-10-01T04:14:00+00:00
ih_f0b97728,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,196,9,224,ok,2025-10-02T04:48:00+00:00
ih_43b27f4c,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,195,9,224,ok,2025-10-03T06:15:00+00:00
ih_53c33ae7,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,195,9,224,ok,2025-10-04T08:56:00+00:00
ih_39d25239,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,194,9,224,ok,2025-10-05T12:17:00+00:00
ih_7e58deb9,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,186,9,224,ok,2025-10-06T21:16:00+00:00
ih_c6355e96,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,191,9,224,ok,2025-10-07T13:01:00+00:00
ih_271d0060,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,191,9,224,ok,2025-10-08T06:40:00+00:00
ih_6d1bc348,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,179,9,224,ok,2025-10-09T08:33:00+00:00
ih_dfec6db2,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,187,9,224,ok,2025-10-10T03:34:00+00:00
ih_9b46403e,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,187,9,224,ok,2025-10-11T04:46:00+00:00
ih_4b0485d5,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,187,9,224,ok,2025-10-12T19:51:00+00:00
ih_22571b51,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,185,9,224,ok,2025-10-13T09:30:00+00:00
ih_5a09cdf1,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,190,9,224,ok,2025-10-14T18:56:00+00:00
ih_9518a928,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,197,9,224,ok,2025-10-15T02:48:00+00:00
ih_ba2bc013,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,199,9,224,ok,2025-10-16T04:57:00+00:00
ih_2900cd81,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,199,9,224,ok,2025-10-17T15:05:00+00:00
ih_c3e0d5e1,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,199,9,224,ok,2025-10-18T10:01:00+00:00
ih_ebd58fd7,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,201,9,224,ok,2025-10-19T16:01:00+00:00
ih_fc6ffc27,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,201,9,224,ok,2025-10-20T16:05:00+00:00
ih_4449afad,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,204,9,224,ok,2025-10-21T19:15:00+00:00
ih_956f1d58,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,200,9,224,ok,2025-10-22T19:04:00+00:00
ih_710a3980,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,207,9,224,ok,2025-10-23T08:17:00+00:00
ih_9bd8d422,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,208,9,224,ok,2025-10-24T08:58:00+00:00
ih_6879ec51,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,205,9,224,ok,2025-10-25T01:39:00+00:00
ih_300dc35f,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,208,9,224,ok,2025-10-26T02:24:00+00:00
ih_c963719f,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,213,9,224,ok,2025-10-27T00:39:00+00:00
ih_fda5697d,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,217,9,224,ok,2025-10-28T05:12:00+00:00
ih_147a1f25,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,210,9,224,ok,2025-10-29T00:08:00+00:00
ih_380a1c67,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,194,9,224,ok,2025-10-30T00:08:00+00:00
ih_49a08b74,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,193,9,224,ok,2025-10-31T13:28:00+00:00
ih_093eb274,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,193,9,224,ok,2025-11-01T19:48:00+00:00
ih_a31d3691,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,196,9,224,ok,2025-11-02T03:09:00+00:00
ih_f82fb402,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,201,9,224,ok,2025-11-03T17:30:00+00:00
ih_5aff0bb3,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,203,9,224,ok,2025-11-04T19:31:00+00:00
ih_0038797c,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,206,9,224,ok,2025-11-05T08:39:00+00:00
ih_4e387511,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,207,9,224,ok,2025-11-06T17:08:00+00:00
ih_5880750e,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,205,9,224,ok,2025-11-07T21:03:00+00:00
ih_31880d85,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,201,9,224,ok,2025-11-08T18:49:00+00:00
ih_e3ec4331,3561e7cf-efb8-4012-a39c-7fb22ae2f7f5,,78b74b5c-e459-4f23-b196-79e2b104375d,11,14,1,Synth Product 257,Home,ART-377078,205,9,224,ok,2025-11-09T16:07:00+00:00
ih_9b400707,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,151,15,202,ok,2025-05-14T01:00:00+00:00
ih_6b93a858,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,148,15,202,ok,2025-05-15T15:38:00+00:00
ih_3cf33828,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,149,15,202,ok,2025-05-16T15:10:00+00:00
ih_130eab06,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,150,15,202,ok,2025-05-17T13:19:00+00:00
ih_fc969009,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,152,15,202,ok,2025-05-18T09:46:00+00:00
ih_f89394a8,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,152,15,202,ok,2025-05-19T11:49:00+00:00
ih_4daa2215,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,156,15,202,ok,2025-05-20T13:50:00+00:00
ih_fb28e460,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,152,15,202,ok,2025-05-21T14:36:00+00:00
ih_8185c8b9,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,155,15,202,ok,2025-05-22T17:30:00+00:00
ih_efd415d9,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,155,15,202,ok,2025-05-23T21:54:00+00:00
ih_f19df6f0,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,152,15,202,ok,2025-05-24T01:12:00+00:00
ih_0be969ea,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,152,15,202,ok,2025-05-25T17:35:00+00:00
ih_03d1b67e,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,150,15,202,ok,2025-05-26T09:48:00+00:00
ih_2732a1b7,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,151,15,202,ok,2025-05-27T21:06:00+00:00
ih_16df0f2e,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,143,15,202,ok,2025-05-28T18:28:00+00:00
ih_98d93de5,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,151,15,202,ok,2025-05-29T03:57:00+00:00
ih_a2f164e8,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,150,15,202,ok,2025-05-30T22:57:00+00:00
ih_35a0f6a5,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,144,15,202,ok,2025-05-31T03:35:00+00:00
ih_c27e3c48,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,152,15,202,ok,2025-06-01T08:47:00+00:00
ih_6c407f81,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,155,15,202,ok,2025-06-02T14:13:00+00:00
ih_372e892f,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,153,15,202,ok,2025-06-03T04:48:00+00:00
ih_e0e464fd,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,153,15,202,ok,2025-06-04T17:43:00+00:00
ih_4caa9267,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,151,15,202,ok,2025-06-05T12:28:00+00:00
ih_1b318fa9,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,151,15,202,ok,2025-06-06T06:28:00+00:00
ih_6d465569,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,149,15,202,ok,2025-06-07T21:29:00+00:00
ih_bd51693f,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,145,15,202,ok,2025-06-08T21:38:00+00:00
ih_917f9e89,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,153,15,202,ok,2025-06-09T00:35:00+00:00
ih_79b5a976,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,150,15,202,ok,2025-06-10T20:14:00+00:00
ih_d3222497,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,150,15,202,ok,2025-06-11T22:18:00+00:00
ih_940346db,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,139,15,202,ok,2025-06-12T11:16:00+00:00
ih_a93e2fe8,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,142,15,202,ok,2025-06-13T22:30:00+00:00
ih_7f0b44bd,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,146,15,202,ok,2025-06-14T22:22:00+00:00
ih_402ff11f,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,142,15,202,ok,2025-06-15T03:49:00+00:00
ih_ac2766bb,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,139,15,202,ok,2025-06-16T06:53:00+00:00
ih_9c9e58b4,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,138,15,202,ok,2025-06-17T17:55:00+00:00
ih_0d5f1a29,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,135,15,202,ok,2025-06-18T07:31:00+00:00
ih_df9d7386,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,133,15,202,ok,2025-06-19T10:35:00+00:00
ih_873cb30b,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,133,15,202,ok,2025-06-20T02:42:00+00:00
ih_ded98186,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,132,15,202,ok,2025-06-21T03:39:00+00:00
ih_62a52881,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,126,15,202,ok,2025-06-22T21:45:00+00:00
ih_476a3ccc,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,134,15,202,ok,2025-06-23T16:53:00+00:00
ih_b75540d1,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,137,15,202,ok,2025-06-24T00:10:00+00:00
ih_50bc1229,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,136,15,202,ok,2025-06-25T11:50:00+00:00
ih_a45b2698,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,136,15,202,ok,2025-06-26T21:52:00+00:00
ih_c5ccb9ac,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,142,15,202,ok,2025-06-27T13:54:00+00:00
ih_a4ae2a54,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,141,15,202,ok,2025-06-28T16:21:00+00:00
ih_f242f13f,3c66ca89-b4eb-4bd1-bb25-6bf4175f5c7a,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,38,1,Synth Product 258,Electronics,ART-492684,144,15,202,ok,2025-06-29T08:48:00+00:00
